User,Location,Text,sentiment,probability
byblowback,"𝗆𝗒 𝗀𝗈𝗋𝗀𝖾𝗈𝗎𝗌 𝖺𝗆𝖾́𝗅𝗂𝖾, 04/12/21
𝘁𝗿𝗮𝗰𝗸 𝘁𝗵𝗿𝗲𝗲; 𝗶𝗺𝗽𝗹𝗼𝗱𝗶𝗻𝗴 𝘁𝗵𝗲 𝗺𝗶𝗿𝗮𝗴𝗲","May 3, 2021
  © 𝖮𝗅𝗂𝗏𝖾𝗋 𝖺𝗌 Captain America
𝗏𝗂𝖺 𝖻𝗅𝗈𝗀'𝗌 𝖺𝗇𝖽 𝗌𝗈𝖼𝗂𝖺𝗅 𝗺𝗲𝗱𝗶𝗮
 . . ‹ #CapAmericaRP #MarvelStudios › 

""¡Al… https://t.co/SLq7YoDgMC",Positivo,65
MegaNews_MX,México,"#Tendencias | ¿Por qué Wakanda Forever es tendencia? 

#MarvelStudios reveló que Black Panther 2 se llamará Wakanda… https://t.co/QmtdNLf7Ho",Positivo,65
purrwarrior,"Islas Canarias, España",Nos vemos en el cine!! #Eternals #MarvelStudios #Marvel https://t.co/5dm5cZHSE1 vía @YouTube,Positivo,73
Citicinemas,México,Así ha quedado el nuevo calendario del #MCU en el cine con nuevos títulos que no habías visto antes 🤩 #Fase4… https://t.co/5C5yVKjORc,Positivo,81
cesfilm,Madrid,"- Shang-Chi y la leyenda de los diez anillos (3 de septiembre del 2021)
- Thor: Love and Thunder (6 de mayo del 202… https://t.co/GXR0GuyR9h",Positivo,65
Rubsills,"Green Gables, Avonlea",@disneyplusla Las que vaya a hacer #MarvelStudios 😃 https://t.co/uDZVmlhNuH,Positivo,52
areegrey,sala común de Ravenclaw,"Próximos estrenos de Marvel🍿🎬
Creo que siempre si quiero seguir viviendo #MarvelStudios https://t.co/fUmigMGAsS",Positivo,72
Luisadelisser1,,sisoy #MarvelStudios https://t.co/nD6WvjpWsB,Positivo,66
acariguaaraure,"Araure, Venezuela",Marvel Studios anuncia nuevos títulos y todas sus fechas de estreno https://t.co/YaASeKVMVr #Entretenimiento #MarvelStudios #Anuncios,Positivo,75
nuiyi,,"Es curioso porque primero no teníamos ni una y probablemente podamos ver a las 3 en pantalla
Que el año pase pronto… https://t.co/IKgEP8FDo6",Positivo,73
CorteGeeks_LCG,Colombia,De los anuncios y confirmaciones de #MarvelStudios hoy ¿Cuál es la película que más esperas en la fase 4 del #UCM? 🤯 https://t.co/kP9djO9P3O,Positivo,75
recordandodiaz,,"🔴Damas y caballeros... LA FASE 4 del UCM.⚪

🔴¿Ya me sigues en Instagram?⚪

https://t.co/ZKUdxy4GZI

#fase4 #mcu… https://t.co/ZQQocJ1NRZ",Positivo,67
movietim3,,#MarvelStudios eligió el título de la manera perfecta para rendirle tributo a #ChadwickBoseman en Black Panther 2… https://t.co/Kl1r64W4Uh,Positivo,65
tomijuliano,"Necochea, Argentina","PIEL DE GALLINA...
#MarvelStudios https://t.co/I7sqBR7A4c",Positivo,67
Dennis1395,,"Un oración por DC porfavor 🙏
#MarvelStudios
#Marvel",Positivo,62
CorteGeeks_LCG,Colombia,"Yo ahorita mismo 😂
#MarvelStudios | #Marvel
#Fase4 | #MCU https://t.co/yNi1bNezZw",Positivo,64
FreakypopZone95,"Tuxtla Gutiérrez, Chiapas",Te presentamos la increíble y emocionante lista de todos los estrenos de Marvel Studios que están por venir en… https://t.co/NqzdWQLarx,Positivo,68
hidalgodionar,,Chloé Zhao sacando su estilo en la nueva película de #MarvelStudios #Eternals https://t.co/3smbDY3FhO,Positivo,75
AndrsOrtizMora1,"Cartago, Costa Rica","No puedo llorar con solo el título de una película...
Marvel: Hold my beer
@MarvelLATAM #WakandaForever… https://t.co/c3MF39xnwW",Positivo,59
scottsummers78,"Mexico, DF",Si a todo !!!!! #MarvelStudios #Fase4 https://t.co/GSQMgwr0J8,Positivo,63
Dennis1395,,"Con este trailer de #Marvel
DC ha muerto RIP
#MarvelStudios",Negativo,50
MinutoInfoVZLA,Caracas ,"#3Mayo Marvel revela el primer corto de su próxima película “Eternals”🚨 (+Info) 👇🏼

https://t.co/MGXfgDP7S7… https://t.co/3VTSMotb8D",Positivo,70
_nmr92,Costa Rica,Espero demasiado de Angelina Jolie y Richard Madden en el MCU 😭😭 #MarvelStudios #marvelphase4,Positivo,61
Dennis1395,,"Este momento de mi vida se llama felicidad 🤯
#MarvelStudios
#Marvel https://t.co/X98dKzw2FC",Positivo,69
Uruloki,Santiago de Compostela,¿Cuál mola más? #MarvelStudios #Marvel https://t.co/dzc089NdZd,Positivo,67
FansVaneHudgens,,"Quiérete hasta que olvides por qué no lo hacías,
Olvida todo menos la alegría
#SigamonosLosBuenos #music… https://t.co/aLzDNeB6Hv",Positivo,60
ButacaGotham,Tatooine,"Las 4 películas de #MarvelStudios que más espero:

1. Doctor Strange 2
2. Los 4 Fantásticos 
3. Eternals 
4. Thor:… https://t.co/rqQoitBODe",Positivo,65
Pepe_Ludo,"México, DF",Awkwafina sale en Shang-Chi 🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩 esa mujer debería salir en todo #MarvelStudios https://t.co/MngmQZ2pUy,Positivo,67
movietim3,,#TomHolland al ver qué #MarvelStudios se adelantó en las noticias de la fase 4 https://t.co/6VuOt3MDKI,Positivo,70
OnliHype,"Condesa, Distrito Federal",Marvel Fase 4 nos trae nuevos títulos desde julio de 2021 hasta el 2023. via @https://twitter.com/OnliHype… https://t.co/H9lB4P1SQB,Positivo,58
toysmanoficial,"Buenos Aires, Argentina","#STOCK
#IAmIronMan!!! .... llevate este tremendo Casco electrónico de #IronMan Helmet tamaño real linea… https://t.co/5LGKdBwlIu",Positivo,71
FinAltPodcast,"Buenos Aires, Argentina","Bueno, vamos armando la agenda de los próximos episodios
#MarvelStudios #Marvel https://t.co/WPj2mvYEYE",Positivo,80
joaconJ,República de la Patagonia,Pero llego y Marvel me da 100 años de vida #MarvelStudios ❤,Positivo,59
sweetycary,"zaragoza, spain",Formas de hacerme taaan feliz!!! #MarvelStudios https://t.co/LTW83equTX,Positivo,78
xPopy1,,"La secuela de Black Panther se titulará Wakanda Forever
#MarvelStudios #WakandaForever #BlackPanther",Positivo,62
enrikegperez77,,La fase 4 se viene fuerte #MarvelStudios https://t.co/e3eDXMoeaQ,Positivo,67
geekardmx,,"A pesar de que no hubo noticia de #FantasticFour, se especula que llegará en 2023 😱

En el mismo anuncio,… https://t.co/N0Osz5aGST",Positivo,63
manuelsaurus,México,Lo próximo de #MarvelStudios es puro amor. 😍 https://t.co/I7ze2j5Y6F,Positivo,71
KrizOtaku,en el centro de la obscuridad,"Esto amor a los fans , gracias #MarvelStudios https://t.co/J07ZOZvEGO",Positivo,90
RenzoStark96,"New Jersey, USA",Mi 😍 #BlackWidow 💓 liderará las Películas del Universo Cinematográfico de #MarvelStudios en la FASE 4️⃣ y lo que se… https://t.co/8QWJ7y0Mow,Positivo,65
RockCineyComics,,"Tenemos las primeras imágenes de los #Eternals, cinta de #MarvelStudios qué se estrenará en noviembre. A destacar l… https://t.co/ww3ECqcqSN",Positivo,65
Edwardpl,Dominican Republic,"Mi muerte no fue en vano 🔜Fase 4

🥺😭😍✨ @MarvelStudios 
#iloveyou3000 #MarvelStudios #Marvel https://t.co/OCnofu0bYV",Positivo,55
Dan13lNormal,De ningún lugar ,"Esto es un ""fantástico"" 4, punto.
#MarvelStudios https://t.co/lk1kyQ5Vzi",Positivo,71
marvelmex,#CDMX,Tenemos fecha de estreno de Ant-Man and The Wasp: Quantumania y… ¡estamos listos para viajar por el reino cuántico!… https://t.co/LAGAJznvh4,Positivo,72
josh_nic9,,Justo el mismo mes y el mismo día que se celebra una década de las películas de Marvel es el mismo en el que se cel… https://t.co/AWPJwUveHx,Positivo,65
merpilots,Criaturita del señorrr,Lloro #MarvelStudios,Positivo,60
jonacustodio,"Lima, Peru",Y así es como nuevamente #Marvel. Y el MCU pasarán por el costado de DC Films y estos últimos sólo verán la espalda… https://t.co/C4XEhsdz3e,Positivo,64
hollandvalee,ruel ♡ she/her   fan account,necesito ver esto ya #MarvelStudios https://t.co/mvnhMrrdFs,Positivo,72
diogenes226,,#VandalosAsesinos #ColombiaSeRespeta #MarvelStudios #NoALaReformaALaSalud #QueHableLaMayoria #SOSColombia… https://t.co/k4PTCx7u50,Positivo,65
elnorte_gente,"Monterrey, Nuevo León",¡Qué manera de iniciar la semana! ¡Gracias #MarvelStudios! La compañía lanzó un video con adelantos exclusivos de… https://t.co/BRdKFvam6R,Positivo,85
LKrakoa,,"😍😍¡Nuevo vídeo con un momentazo de Marvel Studios y sus nuevas Películas! 🔥 Fechas, títulos y alguna sorpresa 🔥… https://t.co/olzlX235mS",Positivo,78
Bia_Sico,Brasil,Awww que lindo!  #ETERNOS #Eternals #MarvelStudios #marvelphase4 https://t.co/XwbA2ZJcJf,Positivo,66
juribe1810,"Tlalnepantla de Baz, México","""Cuando amas algo, luchas por ello""
- Ajak -

Estas son las fechas confirmadas para películas de la fase 4 de… https://t.co/dpBkkUoOrR",Positivo,65
ru_vein,"Las Palmas de Gran Canaria, Es","Gracias #MarvelStudios
por tanto, y lo que se viene!!! 
https://t.co/NbSbviuaTD",Positivo,88
HDComicsHDC,,Primeras imágenes #Eternals la nueva película de #MarvelStudios que de momento siento que no muestra nada emocionan… https://t.co/MUnJi2eeYT,Positivo,75
Pablo_Visgarra,"Buenos Aires, Argentina",#MarvelStudios confirmo nuevos títulos y fechas de sus películas #LunesDeGanarSeguidores https://t.co/nd85agP2hW,Positivo,68
monstersngeeks,México,Con este vídeo #MarvelStudios nos recuerda los proyectos que ya están en marcha y sus fechas de estreno. https://t.co/ynaB1Zapey,Positivo,67
gentemural,,¡Qué manera de iniciar la semana! ¡Gracias #MarvelStudios! La compañía lanzó un video con adelantos exclusivos de… https://t.co/FCqSygEsj6,Positivo,85
Radio_Zocalo,México,"Marvel presenta su Fase 4, calendario de estrenos hasta 2023 y primeras imágenes de Eternals… https://t.co/Wep7knTbw8",Positivo,68
SuperChannel_12,Piedras Negras,"Marvel presenta su Fase 4, calendario de estrenos hasta 2023 y primeras imágenes de Eternals… https://t.co/7nBzMDnKGu",Positivo,68
Geektime22,lalaland,"#MarvelStudios confirmó el nuevo título y fechas de sus nuevas películas!

Black Panther 2 se titulará… https://t.co/5kv1dGop6k",Positivo,76
Daniel39156039,,#MarvelStudios con todo y pandemia se sabe ganador en la taquilla. Sin duda mantendrá a flote a la industria del ci… https://t.co/Hrv5imnqPP,Positivo,62
CNI_Noticias,Estados Unidos,La sádica ejecución de un tío y un sobrino por robar carne en un supermercado en Brasil. Bruno y Yan fueron  sorpre… https://t.co/5qhQPxoMHD,Positivo,63
hollandvalee,ruel ♡ she/her   fan account,ya con ver esto se que se viene lo bueno #Eternals #MarvelStudios https://t.co/nFa4sibsM6,Positivo,80
miguelmejormas5,Isla Paradise,ESTAMOS COMPLETAMENTE LOCOS. VOY DESNUDO AHORA MISMO. TENEMOS MARVEL PARA RATO. #MarvelStudios #Marvel https://t.co/zOkpRdASFZ,Positivo,75
reformagente,México,¡Qué manera de iniciar la semana! ¡Gracias #MarvelStudios! La compañía lanzó un video con adelantos exclusivos de… https://t.co/oqlE5vFUxX,Positivo,85
hollandvalee,ruel ♡ she/her   fan account,no salgo viva con todo lo que se viene #MarvelStudios #Eternals https://t.co/40plCQE6lU,Positivo,71
NotaT_Noticias,Tlaxcala,"👉 #NotaT
#MarvelStudios revela los títulos y fecha de sus próximas producciones. 
🎬 #BlackPanther: #WakandaForever,… https://t.co/boBIVJPUd2",Positivo,65
hollandvalee,ruel ♡ she/her   fan account,lo que se viene de marvel es increible #MarvelStudios #Eternals https://t.co/IReKy9YXDK,Positivo,70
supergeekcl,,Marvel anuncia los estrenos pertenecientes a la fase 4 del MCU 💥 #MarvelStudios #MCU #mcuphase4… https://t.co/uM5Xvyubp9,Positivo,64
DenisePieniazek,Argentina,"Más anuncios de #MarvelStudios sobre los próximos estrenos del #MCU 
#AntManandTheWaspQuantumania  Feb. 2023… https://t.co/2OPxsqMyul",Positivo,66
SHIELDEspana,"Triskelion, Coruscant.",Vamos allá con este hilo 🧵con todas las fechas de estreno anunciadas de las próximas películas de #MarvelStudios: https://t.co/0gXyU8KlVT,Positivo,78
MegaversoG,,"Habrán muchas lágrimas de machos, verdad?... 🥺
#BlackPanther
#WakandaForever
#MarvelStudios https://t.co/ZgovjOt3l0",Positivo,73
DenisePieniazek,Argentina,"Anuncios de #MarvelStudios sobre los próximos estrenos del #MCU 
#BlackWidow Julio 2021
#ShangChi Sept. ´21… https://t.co/Cy154nN55n",Positivo,65
miguelmichan,Algeciras (Cádiz),Los pelos como escarpias 🤩 #MarvelStudios https://t.co/6UfCwq9DlV,Positivo,66
SegundoDesayuno,"Barcelona, España",#MarvelStudios nos trae también #TheMarvels https://t.co/ulMdHz7QWP,Positivo,67
george_edu, México,El tema de #MarvelStudios me pone la piel de gallina cada vez que lo escucho. Gracias por tanto @MarvelStudios!!… https://t.co/IWRPxsU3uZ,Positivo,78
bbcastisho,,"Más team #MarvelStudios que Peter Parker. 
Los amo. #SeeYouAtTheMovies #WeAreGroot 💝

https://t.co/S70F3gY2Sq",Positivo,67
SkyMoonLl,,"TE AMO MARVEL. AQUÍ TIENES A TU PENDEJA, TOMA TODO MI DINERO.

#MarvelStudios  #Marvel https://t.co/6S9ImD2IDM",Positivo,55
GlucMx,México,"¡Yeiii! Marvel sorprendió a los fans con los nuevos proyectos que vienen ¿Cuál esperas más? 🤩🙌🏼 #MarvelStudios

https://t.co/ElkAXBzECa",Positivo,71
Nataliayago,Spain ,Que mezcla de emociones!! Hypeada por todo lo que viene si estoy 😱🥲🤍😍😱 #MarvelStudios https://t.co/KzFA2zabp3,Positivo,63
datainfox,Ecuador,"#MarvelStudios estrena logos y fecha de estreno oficiales para:

• 'Black Panther: Wakanda Forever' - Julio 8, 2022… https://t.co/9rQgdZIC5o",Positivo,68
EikeSaeba,"Palma, España",Existen momentos que hacen que te levantes de la silla con todos los pelos del cuerpo de punta como un jodió erizo… https://t.co/0ChhwVFsSf,Positivo,62
WadePReactions,,Ya salió mi nuevo video reaccionando al trailer de #CelebratesTheMovies de #MarvelStudios con mucho contenido nuevo… https://t.co/nKOXqZ2GPU,Positivo,83
mariaja12020959,,"Como segundo anuncio, tenemos fechas oficiales de las próximas películas de la fase 4 del UCM
#MarvelStudios  y  a… https://t.co/PnqKOTP9IN",Positivo,63
nonosmagazine,Chile,"@MarvelLATAM no avisa de los próximos estrenos de su universo de superhéroes. 🥰🥰🥰

#MarvelStudios #MCU https://t.co/lR9TybBIfw",Positivo,66
JorgeLp12,,Muy bonitos los anuncios de #MarvelStudios pero pss faltó el Spiderverse https://t.co/PyB8JkCsuw,Positivo,66
OficialReghoz,,Se viene grande #MarvelStudios 🤩 https://t.co/sHjAsA1IkL,Positivo,77
roosa_03,🇲🇽,Mayo 2023 llega yaaaa! #MarvelStudios #Marvel #GuardiansOfTheGalaxyVol3 ✨💫💫💫💚,Positivo,63
huskycito,México D.F.,Ayyyy 🤩😍🤩😍🤩😍🤩 hasta mi estómago revoloteó #Eternals #MarvelStudios https://t.co/UIbAgrxroB,Positivo,65
FreakypopZone95,"Tuxtla Gutiérrez, Chiapas","Ya tenemos el primer vistazo oficial de #Eternals, la nueva película de Marvel Studios que será dirigida por la gan… https://t.co/hVuaKzCJ5l",Positivo,78
elenagahu,Principado de Asturias,"Que si eso,me emociono y esas cosas 😂😂😂 #MarvelStudios https://t.co/0Ln5b6ICvO",Positivo,55
HermanosConsola,"Murcia, España","Pues ...... parece que #MarvelStudios lo va a petar otra vez 

https://t.co/nr9AQnkAH7

3 segundos de película y ya… https://t.co/lWa8uUXRkY",Positivo,62
mas_anima,México,"#MarvelStudios confirma las nuevas fechas y títulos para sus próximas producciones. 😱😱

Esto se viene con todo. 👊🏻😎 https://t.co/w0JUPiulNZ",Positivo,65
marvelmex,#CDMX,Captain Marvel 2 se transforma y ahora se convierte en ¡The Marvels! 🤩 #MarvelStudios https://t.co/Sl2irxUrNN,Positivo,71
leose7en,Chiguayante - Concepción,No se si pueda salir de esta pandemia y #MarvelStudios ya está anunciando sus películas para el 2023 ... Son maaaaalos,Positivo,55
maritorres1602,"Jalisco, México",Solo quiero volver a ir al cine 🥺😍 #MarvelStudios https://t.co/Uj7gBp7XCu,Positivo,75
ErikaAnguita,"Toledo, España","¿Qué película de la Fase 4 os llama más la atención? 🤔

#MCU #UCM #MarvelStudios #Marvel #Fase4 https://t.co/2YmSkRM1ji",Positivo,62
ElNegativo12,,"Las películas de la #Fase4 de #MarvelStudios. Títulos, logos y fechas de estreno. ¿Cuál les emociona más? 

2021
Bl… https://t.co/c2u0ovA99w",Positivo,67
Rogermdna,"Benito Juárez, Quintana Roo",Se viene la fase 4 de #MarvelStudios 🤩,Positivo,63
cnicolinio,,"Mientras los grandes estudios se refugian en las plataformas de streaming, #MarvelStudios se la juega por volver a… https://t.co/bhR7BgUHzs",Positivo,65
clubinexpertos,,"¡RAPIDITA MAÑANERA!
.
.
Ya tenemos los nombres oficiales y las fechas de la 4ta fase del Universo Cinematográfico d… https://t.co/cHwpHDULOd",Positivo,65
arlez_jgalceta,🥑 ❤️,"Es interesante que la imagen de ""Fantastic four"" desde que se mostró el año pasado no le hicieron ningún cambio com… https://t.co/sLK1mW4GGo",Positivo,77
EscuelaDeGamer,Ciudad Autónoma de Buenos Aire,"https://t.co/eKwgeDz3a8

Nose porque pero este mega trailer del mcu me trajo nostalgia y hasta un nudo en la gargan… https://t.co/96OX8IPXq4",Positivo,66
Farias10Rafa,en ningun lugar,"Al fin se confirma la película de Fantastic Four, tenia años esperando este anuncio

#MarvelStudios https://t.co/JOB6xhAkTN",Positivo,61
winissama,México,Vaya manera de comenzar la semana! Gracias #MarvelStudios https://t.co/DmXUE27yOm,Positivo,86
wedontsurrender,,"El vato que dijo que la única estabilidad que tenía en la vida era la que le daba Marvel con las fechas de estreno,… https://t.co/iSABb6ehwX",Positivo,68
Sac_DCine,,"¡Que gran momento para ser fan del cine de superhéroes!

Dejémonos de guerras absurdas, de comparar una cosa con la… https://t.co/oKr5UxvYBI",Positivo,79
ComentandoNetf1,,FECHAS PARA LAS PRÓXIMAS PELÍCULAS DE #MARVEL #MARVELSTUDIOS #AVENGERS #THORLOVEANDTHUNDER #GUARDIANSOFTHEGALAXY… https://t.co/ond1ZVBbfC,Positivo,65
axeldaniel30,,Gracias #MarvelStudios por hacer esto posible https://t.co/E9d7UyGhDP,Positivo,81
YanezMirandaJoe,,"Marvel Studios nos sorprende en su canal de YouTube con un video recopilando las Películas de la 4ta Fase, Donde Wa… https://t.co/xw0igM1beQ",Positivo,66
SanthiPablo,Peronistan,A este paso #MarvelStudios se va a quedar sin contenido para hacer películas xddd,Positivo,57
margaritalab,"Hermosillo, Sonora",Vaya manera de arrancar la semana WOW simplemente WOW a todo lo que viene y piel chinita por todo lo que hemos vist… https://t.co/2WWwEyt5Jn,Positivo,65
Scroll_youtube,,Fechas y títulos de todas las películas de la #Fase4 #MarvelStudios https://t.co/YOjSGwrUAg,Positivo,71
FCM_15,"Quintana Roo, México",Gracias #MarvelStudios por hacer mi lunes muy feliz❤️,Positivo,94
Dave_DSG,The North of Southamerica,"#MarvelStudios celebra sus películas y ofrece un adelanto de los próximos largometrajes de la Fase 4 del #MCU!

Pró… https://t.co/3JJ0jvEYpM",Positivo,69
LinamGonzalez17,"Tarragona, Catalunya","Los pelos de punta. Se me ha caído una lagrimilla. Gracias por tanto, #MarvelStudios",Positivo,88
LopezRossell,México City,Christian Bale contratado para un personaje anecdótico para 1 sola película en #MarvelStudios se me hace un desperd… https://t.co/UdHmgDLWTl,Positivo,61
SceneSequence,,"Spider-Man, uno de los personajes más exitosos en la historia del cine, gracias a las interpretaciones de los actor… https://t.co/8vQULSTovN",Positivo,86
TheNerdVillage,"Atlanta, GA","#GuardiansOfTheGalaxyVol3 logo! 

#TheNerdVillage #GOTGVOL3 #GOTG #MCU #MCUPhase4 #Marvel #MarvelComics… https://t.co/W95aUmfXL3",Positivo,64
Bego_447,"Comunidad de Madrid, España",De los 25 TT de España ahora mismo 7 son de #MarvelStudios 🤩 https://t.co/0ghTFB6uiT,Positivo,61
JD_vongola,México ,"Lo mas hermoso del avance de #MarvelStudios fue sin duda escuchar al gran Stan Lee narrando todo
Te extrañamos Stan… https://t.co/yxQ90mWBr9",Positivo,80
EpicLandMx,,#MarvelStudios anuncia fechas para sus próximas  películas y revela títulos de las secuelas de #blackpanther y… https://t.co/fF2EHVyJ4I,Positivo,64
10SebastianDan,México | 🇲🇽,"Marvel anunciando las fechas oficiales de sus próximas películas de la fase 4.

Está parte de mi vida, está pequeña… https://t.co/cdqfxOs5b8",Positivo,66
